iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.808558,
ABW,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.808541,
ABW,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.963483,
ABW,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.963474,
ABW,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.963498,
ABW,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.963506,
ABW,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.96349,
AFG,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:35.861783,
AFG,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:35.861765,
AFG,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:35.861801,
AFG,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:35.86181,
AFG,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:35.861791,
AFG,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.005848,
AFG,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.005838,
AFG,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.005864,
AFG,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.005883,
AFG,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.005855,
AFG,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.144227,
AFG,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.144216,
AFG,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.144243,
AFG,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.144251,
AFG,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.144234,
AFG,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.288708,
AFG,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.288698,
AFG,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.288725,
AFG,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.288733,
AFG,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.288716,
AFG,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.433502,
