iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,5.396421999999999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:52.236966
ABW,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,24.220706,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.777571
ABW,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,132001.1137,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.777571
ABW,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,134057.34355299998,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.777571
ABW,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,135408.5029,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.777571
ABW,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,5.200189,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.777571
ABW,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,25.134694999999997,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.136466
ABW,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,136982.2878,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.136466
ABW,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,139116.11109,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.136466
ABW,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,140518.25758799998,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.136466
ABW,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,5.396421999999999,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.136466
AFG,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,519.7886520000001,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,5020258.359137247,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,5083120.880632529,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,5099233.816518429,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,185.02927475636835,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,364.497817,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,3323594.866942282,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,3366401.2069961308,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,3379643.0956064886,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,121.78034459717358,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,322.364499,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,2947303.33940239,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
